31,21,0
313,841,0
914,1781,1
150,1464,1
510,383,0
334,615,0
1448,1565,1
150,1288,1
1833,365,1
910,1800,1
1846,721,1
1336,1673,1
283,1146,1
248,446,0
873,323,0
1593,340,1
1610,174,0
734,272,0
1474,1941,1
66,259,0
292,1426,1
1299,1603,1
1834,505,1
1778,840,1
969,448,0
1984,1283,1
1711,1457,1
1041,1151,1
1928,394,1
154,1526,1
134,1054,1
196,1896,1
1616,280,1
1215,1120,1
70,1572,1
406,1736,1
906,1157,1
363,942,1
1217,185,0
1131,201,0
474,1405,1
400,1566,1
1226,1760,1
1886,1351,1
622,1998,1
1684,1386,1
904,1252,1
1292,67,0
214,1300,1
1255,935,1
486,1603,1
276,1157,1
584,514,0
1143,570,1
488,753,0
357,601,0
544,976,1
824,287,0
1016,783,1
1912,1206,1
680,1926,1
683,458,0
30,209,0
948,1666,1
1783,650,1
136,448,0
1821,1965,1
1774,383,1
1903,1873,1
1657,1623,1
203,1041,1
404,955,1
5,1368,1
347,325,0
87,1317,1
151,158,0
716,863,1
1051,77,0
953,368,0
888,1013,1
205,1429,1
853,1024,1
880,866,1
999,382,0
1474,796,1
671,1229,1
1818,52,0
493,1752,1
929,1198,1
30,1488,1
165,611,0
468,69,0
20,116,0
442,251,0
1183,921,1
1090,603,1
1806,1416,1
1196,454,1
1271,1235,1
1563,1928,1
1016,866,1
1362,1244,1
1269,648,1
743,707,1
281,253,0
1779,1586,1
147,103,0
1097,1317,1
222,393,0
24,1610,1
724,1499,1
1441,790,1
1998,155,1
858,676,1
797,778,1
1871,406,1
556,1103,1
1930,1604,1
257,1487,1
81,463,0
1787,912,1
628,190,0
887,415,0
751,1023,1
1814,1292,1
320,1746,1
60,1817,1
1584,1774,1
1335,1771,1
506,207,0
947,810,1
286,271,0
1799,1567,1
1987,193,1
65,449,0
1028,668,1
1453,628,1
707,368,0
101,981,1
535,842,1
1132,1348,1
1247,1621,1
73,914,0
1860,135,1
498,718,0
1843,1081,1
1593,1456,1
425,28,0
1688,1697,1
1370,1287,1
387,421,0
1182,1287,1
1336,1035,1
297,1843,1
1751,235,1
1561,587,1
1632,1461,1
750,1039,1
859,394,0
1276,1780,1
347,25,0
403,225,0
1867,156,1
1055,1124,1
705,1546,1
1828,1480,1
424,1342,1
837,187,0
821,1863,1
1442,1969,1
1757,327,1
867,1148,1
1048,1459,1
1740,981,1
1912,299,1
1538,336,1
1286,504,1
356,1596,1
1450,1176,1
524,912,1
1808,1362,1
110,446,0
815,34,0
881,1080,1
1037,1270,1
170,579,0
1213,1040,1
1270,1604,1
297,1335,1
871,397,0
1844,1922,1
1024,188,0
1088,228,0
708,668,1
217,768,0
1189,393,0
84,156,0
1738,1454,1
983,685,1
1985,1900,1
418,509,0
1947,1097,1
1313,328,0
957,1519,1
1672,1345,1
354,485,0
1952,554,1
1640,1750,1
1741,169,1
1167,148,0
302,846,0
1796,1185,1
810,188,0
585,408,0
751,990,1
1107,1040,1
601,910,1
1365,1862,1
1406,843,1
1137,405,0
620,1818,1
126,636,0
694,1874,1
1122,939,1
1763,1593,1
224,1754,1
1615,486,1
1143,161,0
1173,250,0
1922,1718,1
819,1374,1
1561,0,0
1564,1749,1
1053,1890,1
109,400,0
1447,256,0
467,1007,1
1000,1498,1
612,801,1
730,1058,1
647,1217,1
479,1334,1
627,1058,1
641,1939,1
824,49,0
1436,37,0
867,1687,1
1832,1532,1
503,1225,1
107,1529,1
598,1712,1
375,57,0
702,1759,1
538,253,0
759,997,1
611,1032,1
1643,475,1
993,750,1
1749,950,1
1853,1743,1
1970,506,1
1465,1319,1
393,1453,1
1981,1538,1
1498,947,1
905,889,1
1314,1383,1
307,512,0
183,1897,1
1033,1383,1
1088,1119,1
760,1487,1
264,82,0
1627,48,0
961,1615,1
693,1999,1
488,1691,1
1975,1576,1
533,1849,1
246,1476,1
1217,1545,1
1148,1150,1
786,131,0
1921,1272,1
1461,1576,1
1702,337,1
230,8,0
43,946,0
619,104,0
724,364,0
873,798,1
316,587,0
1878,1647,1
1688,1805,1
578,482,0
491,1791,1
1470,1807,1
1505,325,1
865,1373,1
241,1154,1
486,1395,1
1165,1453,1
1673,1765,1
269,547,0
1372,619,1
205,1194,1
1590,623,1
1309,1319,1
235,1515,1
1526,1622,1
438,1681,1
999,1423,1
1769,562,1
69,145,0
352,1357,1
1826,1249,1
1693,531,1
1490,1796,1
367,1344,1
1471,1491,1
1978,244,1
1556,373,1
1891,284,1
1156,858,1
1671,709,1
1686,1194,1
1322,1189,1
969,1066,1
886,1716,1
562,1321,1
1964,370,1
1682,149,0
1055,966,1
764,1914,1
650,1075,1
561,851,1
1257,183,0
995,1922,1
257,1015,1
135,1487,1
70,1716,1
533,1180,1
37,1595,1
1226,999,1
140,695,0
1967,17,1
1964,772,1
83,672,0
957,1952,1
664,1670,1
25,727,0
1894,1908,1
934,974,1
248,1219,1
1011,1011,1
1291,1200,1
1185,1106,1
750,964,1
1640,1877,1
45,1088,1
527,919,1
1841,9,0
1937,1015,1
618,1602,1
782,1522,1
932,1886,1
631,732,1
1674,1055,1
1751,311,1
286,587,0
805,930,1
1537,1876,1
418,833,1
960,1830,1
741,17,0
273,888,1
1783,1326,1
1458,995,1
600,1378,1
345,1892,1
1429,1768,1
1270,141,0
1188,131,0
1929,155,1
1848,106,1
829,351,0
1343,135,0
1828,1236,1
511,219,0
356,1951,1
1924,920,1
1268,1739,1
260,549,0
852,692,1
788,1239,1
1734,1137,1
576,456,0
624,540,0
1993,1816,1
1378,476,1
997,1471,1
19,1995,1
864,243,0
1769,1623,1
1042,580,1
271,171,0
1979,1264,1
562,770,1
1632,997,1
978,920,1
1079,1429,1
1546,1330,1
881,483,0
1360,812,1
1985,1758,1
1647,1763,1
1255,650,1
1417,1310,1
654,775,1
1341,1940,1
566,581,0
1870,1239,1
1733,620,1
1824,354,1
1175,844,1
809,1393,1
865,1892,1
1777,387,1
513,469,0
1545,1249,1
466,76,0
1614,1470,1
1961,206,1
1755,172,1
1358,614,1
450,1205,1
1154,239,0
675,353,0
1840,969,1
860,1835,1
1747,1529,1
838,645,1
967,823,1
1508,528,1
423,1729,1
1518,1223,1
1905,1670,1
522,936,1
738,862,1
691,1741,1
1912,1037,1
398,881,1
1844,978,1
532,1025,1
272,764,0
1259,1908,1
1250,1834,1
177,1801,1
530,18,0
775,542,0
1078,1588,1
140,534,0
1772,1007,1
1528,1636,1
728,348,0
1626,1467,1
1608,1125,1
608,764,1
1275,716,1
1701,94,0
699,1021,1
1325,98,0
1040,434,0
479,298,0
1217,118,0
1758,481,1
962,1635,1
297,56,0
448,946,1
364,721,0
1863,1513,1
575,1624,1
1861,1846,1
1025,1455,1
879,1171,1
1040,1034,1
407,1835,1
961,271,0
1544,216,0
900,1248,1
1804,393,1
346,540,0
1927,1898,1
1933,1928,1
1701,251,1
532,627,0
1973,1670,1
576,54,0
556,776,1
506,647,0
1485,931,1
1315,1816,1
637,892,1
850,450,0
1534,1322,1
528,663,0
1336,1840,1
644,1350,1
898,105,0
690,247,0
877,919,1
1747,929,1
1882,844,1
36,663,0
1137,1759,1
156,1758,1
1840,1944,1
1733,1527,1
1384,1568,1
184,1721,1
1518,66,0
1379,1188,1
452,1272,1
1344,1822,1
704,575,0
1527,569,1
1054,909,1
1227,1420,1
1542,1033,1
1611,851,1
1469,38,0
1986,217,1
1211,1828,1
405,252,0
637,1222,1
1279,121,0
574,200,0
347,1328,1
1836,1195,1
1362,601,1
8,988,0
705,496,0
310,833,0
1113,1216,1
1805,1948,1
1652,663,1
937,1466,1
787,460,0
430,427,0
1320,297,0
1239,171,0
1933,934,1
1191,884,1
1972,255,1
1067,1758,1
1897,579,1
1613,1931,1
288,45,0
928,1821,1
601,127,0
408,1299,1
630,1941,1
391,520,0
69,1232,1
1555,771,1
746,1517,1
45,454,0
665,1464,1
1131,1982,1
937,634,1
169,1609,1
1377,497,1
615,558,0
643,1170,1
569,962,1
391,1233,1
1487,527,1
438,1438,1
1652,1714,1
1139,1201,1
630,4,0
656,1638,1
605,1224,1
337,1528,1
1305,624,1
1082,62,0
1771,1574,1
274,976,1
696,45,0
1175,1956,1
420,1571,1
700,1496,1
613,318,0
982,398,0
506,1071,1
1966,560,1
397,1896,1
966,678,1
821,161,0
27,1088,1
534,1721,1
787,418,0
1523,565,1
978,931,1
347,465,0
1570,1491,1
1835,1574,1
954,59,0
470,1507,1
1008,484,0
1977,338,1
1739,638,1
1710,1104,1
322,555,0
1470,1426,1
234,1439,1
1117,1690,1
838,1723,1
1638,814,1
134,712,0
1608,605,1
1075,1349,1
592,1654,1
299,412,0
751,1743,1
25,1519,1
1128,1382,1
1960,1887,1
287,88,0
668,1094,1
1775,302,1
541,1520,1
569,1665,1
211,730,0
1899,156,1
403,110,0
1396,1970,1
1260,624,1
1708,802,1
109,1480,1
763,1278,1
1730,1565,1
89,1335,1
1131,529,1
1387,1628,1
32,1964,1
1705,147,0
580,1771,1
1113,988,1
261,1888,1
744,487,0
1746,882,1
492,551,0
468,222,0
1471,17,0
710,178,0
970,639,1
1633,369,1
1742,1873,1
1420,622,1
170,984,1
1865,46,0
41,1062,1
1980,1044,1
1251,1951,1
782,1183,1
181,1732,1
1662,1339,1
1945,961,1
918,199,0
256,645,0
1174,1254,1
811,816,1
232,630,0
1313,1751,1
1267,426,1
1486,489,1
624,248,0
7,1972,1
1607,734,1
449,1362,1
1212,1463,1
324,221,0
1333,303,0
1001,286,0
1926,191,1
1499,1888,1
805,1468,1
1283,1947,1
32,1358,1
12,459,0
1969,582,1
1303,1969,1
1060,1377,1
229,291,0
1689,1129,1
687,1121,1
1647,224,1
1708,4,0
1848,169,1
180,324,0
1557,1357,1
1026,1584,1
1993,27,1
747,983,1
1578,1298,1
1779,1108,1
744,655,1
43,1699,1
442,442,0
484,1251,1
1123,365,0
1697,1719,1
1384,1412,1
758,874,1
1219,114,0
1502,1154,1
319,487,0
1868,730,1
511,632,0
1039,219,0
519,1252,1
1031,687,1
253,301,0
872,519,0
1915,1160,1
714,864,1
1677,723,1
1480,253,0
1931,1098,1
953,184,0
1194,507,1
941,1336,1
548,1443,1
1047,1141,1
69,357,0
1350,1809,1
430,708,0
1971,1180,1
1903,1559,1
881,552,0
118,1559,1
1291,200,0
1741,1785,1
1530,180,0
1272,1910,1
1747,1869,1
368,1015,1
232,450,0
1936,1380,1
1517,51,0
1192,1314,1
1364,1778,1
594,1091,1
34,1477,1
1458,351,1
57,610,0
756,1589,1
227,1579,1
1491,1573,1
1909,1309,1
933,236,0
1232,1400,1
1276,1380,1
1104,1032,1
78,307,0
1365,1023,1
1243,568,1
155,1574,1
355,1823,1
1983,1506,1
551,1907,1
1832,1225,1
1785,1350,1
215,949,1
617,1523,1
908,945,1
213,1909,1
1210,1934,1
974,71,0
126,968,1
291,546,0
1526,1590,1
1146,1969,1
837,699,1
179,216,0
1668,623,1
1752,1015,1
1718,951,1
1242,1304,1
1643,954,1
1480,555,1
1212,1067,1
1470,880,1
1734,1531,1
632,1188,1
1468,1876,1
1945,285,1
848,1905,1
1054,351,0
59,1884,1
238,1033,1
697,1724,1
450,868,1
1423,1939,1
922,1487,1
1875,31,0
976,1312,1
1555,1827,1
67,301,0
423,295,0
182,1222,1
1138,416,0
196,930,1
87,153,0
243,1934,1
1533,1810,1
1811,755,1
1373,541,1
347,1921,1
1004,683,1
1625,920,1
963,305,0
737,1141,1
490,1724,1
1714,928,1
975,306,0
1363,1269,1
912,1630,1
681,696,1
1789,1549,1
1806,1837,1
1621,221,1
936,19,0
815,289,0
1968,884,1
1252,1625,1
1828,958,1
63,1571,1
143,1093,1
931,650,1
1001,469,0
1033,699,1
891,918,1
1516,1848,1
1284,1874,1
1178,1367,1
1841,1192,1
1524,503,1
405,1861,1
1976,1944,1
1931,1138,1
1474,1984,1
210,34,0
1801,812,1
1095,1350,1
1426,298,1
979,758,1
1992,946,1
420,1877,1
410,1003,1
1704,16,0
401,890,1
1702,199,1
1037,1003,1
1645,153,0
356,166,0
829,510,0
571,1557,1
855,1414,1
737,1550,1
1968,1250,1
1278,522,1
572,1974,1
1046,920,1
762,1158,1
221,415,0
1777,773,1
1711,1030,1
492,927,1
229,784,0
1552,1336,1
690,419,0
1819,544,1
252,1200,1
230,706,0
172,764,0
560,799,1
1072,105,0
127,1830,1
989,665,1
1608,621,1
188,975,1
1563,1482,1
119,895,0
647,1665,1
761,542,0
420,680,0
1814,1659,1
1554,1258,1
820,1677,1
560,1814,1
1930,1201,1
456,1120,1
78,1916,1
1473,1529,1
778,1191,1
416,553,0
294,1391,1
448,661,0
40,110,0
12,710,0
1182,1882,1
1433,948,1
153,1409,1
703,1372,1
1978,579,1
896,1900,1
301,216,0
607,1908,1
727,270,0
1678,749,1
226,1243,1
623,255,0
1787,846,1
738,1390,1
597,809,1
180,536,0
1126,1449,1
595,1592,1
1924,1781,1
699,1830,1
605,616,0
1243,71,0
76,844,0
95,876,0
533,927,1
1027,78,0
1438,919,1
1689,1007,1
858,1503,1
726,1338,1
1175,85,0
1634,506,1
58,1146,1
613,529,0
695,1372,1
920,515,0
582,1139,1
390,1392,1
642,1068,1
118,9,0
1085,1258,1
1190,1225,1
1580,1787,1
1470,1582,1
378,637,0
1274,1891,1
1426,1812,1
1355,1307,1
1427,740,1
30,793,0
1522,597,1
1242,1417,1
1804,902,1
455,789,1
169,1797,1
1309,1353,1
1688,56,0
1004,73,0
470,202,0
523,889,1
1122,466,1
807,886,1
1,1810,1
602,226,0
1762,33,0
337,573,0
1711,683,1
752,1130,1
1291,681,1
1692,791,1
426,1717,1
1741,1619,1
1729,1144,1
1242,1880,1
435,272,0
619,1918,1
1006,1767,1
1911,1316,1
477,533,0
1725,66,0
969,1667,1
1730,1785,1
945,474,0
491,1931,1
1762,1409,1
643,397,0
484,888,1
1874,275,1
656,440,0
1169,1169,1
1494,1383,1
964,1383,1
213,1510,1
322,1576,1
109,1,0
1643,1416,1
1620,1107,1
381,358,0
1987,100,1
1856,1748,1
1492,797,1
1473,943,1
1211,1066,1
1740,1311,1
1603,449,1
604,128,0
801,1841,1
1272,1853,1
1700,1644,1
1275,140,0
583,1795,1
918,557,1
1002,1809,1
1684,1431,1
1290,1041,1
107,1421,1
1971,1596,1
1504,63,0
360,1306,1
227,820,0
651,1746,1
930,1333,1
1728,1000,1
1302,1048,1
258,1379,1
1104,586,1
742,160,0
453,1785,1
1305,1508,1
445,664,0
1753,1699,1
512,1836,1
1198,19,0
1943,220,1
1972,728,1
1912,885,1
659,256,0
1784,88,0
445,1664,1
1035,960,1
1922,312,1
1536,540,1
928,912,1
1975,75,1
299,366,0
412,1168,1
1165,1998,1
203,1895,1
259,423,0
1762,89,0
523,1260,1
145,342,0
812,1781,1
1021,270,0
1820,326,1
1882,84,1
1918,411,1
1280,0,0
1621,1191,1
1138,576,1
1627,867,1
1115,1579,1
1055,1575,1
782,492,0
831,570,0
197,628,0
962,728,1
403,1241,1
1089,1925,1
507,1780,1
1037,1374,1
840,1356,1
583,584,0
744,488,0
1110,15,0
1308,935,1
1328,1802,1
1885,836,1
1553,1063,1
9,1656,1
372,1864,1
193,495,0
862,726,1
57,770,0
365,477,0
1857,1115,1
1951,352,1
264,160,0
1671,630,1
430,1224,1
497,939,1
1561,642,1
591,577,0
1184,1114,1
288,1620,1
261,732,0
1698,1973,1
876,779,1
123,386,0
124,1246,1
409,1461,1
1213,467,1
1751,1592,1
675,1505,1
1632,176,0
1753,1348,1
966,1768,1
860,85,0
1351,206,0
1535,472,1
339,1746,1
1671,227,1
1591,1858,1
1505,395,1
1670,270,1
1593,400,1
1447,1233,1
965,100,0
1048,1510,1
507,345,0
1269,1740,1
1033,1750,1
51,1251,1
476,1237,1
1949,1883,1
1653,1411,1
1430,870,1
953,212,0
403,92,0
1431,1662,1
1910,390,1
471,1817,1
1424,876,1
936,1073,1
32,1502,1
847,367,0
1190,1829,1
1883,901,1
1751,1125,1
449,932,1
684,1713,1
749,1040,1
1915,6,0
1357,121,0
894,282,0
1462,148,0
2,1644,1
212,1387,1
863,254,0
1457,45,0
597,706,1
277,1395,1
1088,1263,1
510,632,0
366,1520,1
1760,1719,1
1375,334,1
1227,642,1
128,1734,1
962,804,1
404,1051,1
2,318,0
1953,1793,1
1456,1610,1
908,1770,1
1162,1782,1
832,1316,1
1111,1494,1
761,1163,1
835,1791,1
1728,882,1
1928,1988,1
953,1344,1
1962,1880,1
697,1709,1
1903,341,1
1631,798,1
1459,719,1
730,1354,1
699,1804,1
506,1799,1
197,361,0
1101,727,1
262,1144,1
621,6,0
1637,952,1
463,1567,1
508,1657,1
1525,1822,1
1853,1731,1
951,1676,1
134,1120,1
528,1420,1
430,1103,1
1937,1530,1
334,1944,1
1178,1443,1
1986,1792,1
1713,740,1
784,1012,1
198,1562,1
846,870,1
203,529,0
501,1323,1
1549,1480,1
47,41,0
1320,1212,1
1257,928,1
447,930,1
1805,425,1
1823,67,0
1651,1759,1
283,1560,1
1413,142,0
384,1134,1
1227,933,1
979,695,1
441,611,0
631,578,0
701,326,0
842,1666,1
100,219,0
155,1247,1
166,1249,1
384,1332,1
953,296,0
1825,81,0
56,1241,1
135,512,0
308,653,0
400,79,0
284,867,1
1597,1328,1
70,156,0
1832,204,1
1556,1256,1
1758,1766,1
494,1397,1
931,233,0
182,89,0
537,907,1
